order_id,transaction_type,processing_time(day),delivery_estimate(day),late_delivery_risk,delivery_status,order_status,shipping_mode
51089,Transfer,5,2,1,Late Delivery,Processing,Second Class
51090,Payment,6,2,1,Late Delivery,Pending Payment,Second Class
51092,Debit,3,2,1,Late Delivery,Complete,Second Class
51094,Debit,5,4,1,Late Delivery,On Hold,Standard Class
51095,Transfer,6,4,1,Late Delivery,Pending,Standard Class
51096,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
51097,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
51098,Cash,4,4,0,Shipping On Time,Closed,Standard Class
51099,Transfer,5,4,1,Late Delivery,Pending,Standard Class
51100,Transfer,6,2,1,Late Delivery,Pending,Second Class
51101,Transfer,2,2,0,Shipping On Time,Processing,Second Class
51102,Payment,3,2,1,Late Delivery,Pending Payment,Second Class
51103,Debit,4,2,1,Late Delivery,Complete,Second Class
51104,Debit,5,2,1,Late Delivery,On Hold,Second Class
51105,Cash,6,2,1,Late Delivery,Closed,Second Class
51106,Payment,2,2,0,Shipping On Time,Pending Payment,Second Class
51107,Transfer,3,4,0,Shipping Canceled,Suspected Fraud,Standard Class
51108,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51109,Payment,5,4,1,Late Delivery,Payment Review,Standard Class
51110,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51111,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51112,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
51113,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
51114,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
51115,Cash,6,2,1,Late Delivery,Closed,Second Class
51116,Debit,2,2,0,Shipping On Time,Complete,Second Class
51117,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
51118,Debit,4,4,0,Shipping On Time,On Hold,Standard Class
51119,Debit,5,4,1,Late Delivery,Complete,Standard Class
51120,Transfer,6,4,0,Shipping Canceled,Suspected Fraud,Standard Class
51121,Debit,2,4,0,Advance Shipping,On Hold,Standard Class
51122,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51123,Transfer,4,2,1,Late Delivery,Processing,Second Class
51125,Transfer,6,2,0,Shipping Canceled,Suspected Fraud,Second Class
51126,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51127,Debit,3,2,1,Late Delivery,Complete,Second Class
51128,Debit,4,2,1,Late Delivery,Complete,Second Class
51129,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
51130,Debit,6,4,1,Late Delivery,Complete,Standard Class
51131,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51132,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51133,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51135,Debit,6,2,1,Late Delivery,On Hold,Second Class
51137,Transfer,3,4,0,Shipping Canceled,Canceled,Standard Class
51138,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
51139,Debit,5,4,1,Late Delivery,Complete,Standard Class
51140,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51141,Debit,2,1,1,Late Delivery,Complete,First Class
51142,Debit,2,1,1,Late Delivery,Complete,First Class
51143,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51144,Cash,5,4,1,Late Delivery,Closed,Standard Class
51145,Transfer,6,4,1,Late Delivery,Pending,Standard Class
51146,Debit,2,4,0,Advance Shipping,On Hold,Standard Class
51147,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51149,Payment,5,2,1,Late Delivery,Payment Review,Second Class
51150,Debit,1,0,1,Late Delivery,Complete,Same Day
51151,Transfer,1,0,1,Late Delivery,Pending,Same Day
51152,Transfer,1,0,1,Late Delivery,Processing,Same Day
51155,Cash,6,4,1,Late Delivery,Closed,Standard Class
51156,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51157,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51158,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51159,Debit,5,2,1,Late Delivery,Complete,Second Class
51160,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51161,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51162,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51163,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51164,Debit,5,4,1,Late Delivery,Complete,Standard Class
51165,Debit,6,4,1,Late Delivery,Complete,Standard Class
51166,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51167,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
51168,Transfer,4,4,0,Shipping Canceled,Canceled,Standard Class
51169,Transfer,5,4,1,Late Delivery,Processing,Standard Class
51172,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
51174,Debit,5,4,1,Late Delivery,Complete,Standard Class
51175,Cash,6,4,1,Late Delivery,Closed,Standard Class
51176,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51177,Transfer,3,4,0,Shipping Canceled,Canceled,Standard Class
51178,Transfer,4,4,0,Shipping Canceled,Suspected Fraud,Standard Class
51179,Debit,5,4,1,Late Delivery,On Hold,Standard Class
51180,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51182,Debit,3,2,1,Late Delivery,On Hold,Second Class
51183,Transfer,0,0,0,Shipping On Time,Pending,Same Day
51184,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51185,Debit,6,2,1,Late Delivery,On Hold,Second Class
51186,Cash,2,1,1,Late Delivery,Closed,First Class
51189,Cash,5,2,1,Late Delivery,Closed,Second Class
51190,Payment,6,2,1,Late Delivery,Pending Payment,Second Class
51191,Transfer,2,2,0,Shipping On Time,Processing,Second Class
51192,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51193,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51194,Transfer,5,4,1,Late Delivery,Pending,Standard Class
51197,Debit,3,4,0,Advance Shipping,On Hold,Standard Class
51198,Debit,4,4,0,Shipping On Time,On Hold,Standard Class
51200,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51203,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51204,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51205,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51208,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51209,Debit,5,4,1,Late Delivery,Complete,Standard Class
51210,Debit,2,1,1,Late Delivery,On Hold,First Class
51211,Cash,2,4,0,Advance Shipping,Closed,Standard Class
51213,Debit,4,4,0,Shipping On Time,On Hold,Standard Class
51214,Transfer,2,1,1,Late Delivery,Pending,First Class
51215,Transfer,6,4,0,Shipping Canceled,Suspected Fraud,Standard Class
51217,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51218,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
51219,Debit,5,4,1,Late Delivery,Complete,Standard Class
51220,Debit,6,4,1,Late Delivery,Complete,Standard Class
51222,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51223,Transfer,1,0,1,Late Delivery,Pending,Same Day
51224,Transfer,1,0,1,Late Delivery,Processing,Same Day
51225,Debit,6,2,1,Late Delivery,Complete,Second Class
51226,Payment,2,2,0,Shipping On Time,Pending Payment,Second Class
51227,Debit,3,2,1,Late Delivery,Complete,Second Class
51228,Payment,4,2,1,Late Delivery,Pending Payment,Second Class
51229,Payment,5,2,1,Late Delivery,Pending Payment,Second Class
51230,Debit,6,2,1,Late Delivery,Complete,Second Class
51231,Cash,2,2,0,Shipping On Time,Closed,Second Class
51232,Debit,2,1,1,Late Delivery,Complete,First Class
51233,Transfer,4,2,1,Late Delivery,Processing,Second Class
51236,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51237,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51238,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51239,Payment,5,4,1,Late Delivery,Payment Review,Standard Class
51241,Debit,2,1,1,Late Delivery,Complete,First Class
51242,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51243,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
51244,Debit,5,4,1,Late Delivery,Complete,Standard Class
51246,Debit,2,2,0,Shipping On Time,Complete,Second Class
51247,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
51248,Transfer,4,4,0,Shipping Canceled,Suspected Fraud,Standard Class
51249,Debit,5,4,1,Late Delivery,Complete,Standard Class
51250,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51251,Cash,2,4,0,Advance Shipping,Closed,Standard Class
51252,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51253,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51254,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51255,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51256,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51257,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
51258,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51259,Debit,5,4,1,Late Delivery,Complete,Standard Class
51260,Debit,0,0,0,Shipping On Time,Complete,Same Day
51263,Cash,4,4,0,Shipping On Time,Closed,Standard Class
51264,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
51266,Transfer,2,2,0,Shipping On Time,Pending,Second Class
51267,Transfer,0,0,0,Shipping On Time,Pending,Same Day
51268,Transfer,0,0,0,Shipping On Time,Pending,Same Day
51269,Debit,2,1,1,Late Delivery,Complete,First Class
51270,Transfer,2,1,1,Late Delivery,Pending,First Class
51271,Payment,2,2,0,Shipping On Time,Pending Payment,Second Class
51272,Transfer,3,2,1,Late Delivery,Pending,Second Class
51273,Payment,4,2,1,Late Delivery,Pending Payment,Second Class
51274,Cash,5,2,1,Late Delivery,Closed,Second Class
51275,Cash,6,4,1,Late Delivery,Closed,Standard Class
51276,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51277,Debit,2,1,1,Late Delivery,Complete,First Class
51278,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51279,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
51280,Debit,6,4,1,Late Delivery,Complete,Standard Class
51281,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
51282,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
51284,Transfer,5,2,1,Late Delivery,Pending,Second Class
51285,Debit,6,4,1,Late Delivery,Complete,Standard Class
51287,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51288,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51289,Debit,5,4,1,Late Delivery,On Hold,Standard Class
51290,Debit,6,4,1,Late Delivery,Complete,Standard Class
51291,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51292,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51293,Debit,2,1,1,Late Delivery,Complete,First Class
51294,Transfer,5,4,1,Late Delivery,Pending,Standard Class
51295,Transfer,6,4,1,Late Delivery,Processing,Standard Class
51296,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51297,Transfer,3,2,1,Late Delivery,Pending,Second Class
51298,Payment,4,2,1,Late Delivery,Pending Payment,Second Class
51299,Transfer,2,1,1,Late Delivery,Processing,First Class
51301,Debit,2,2,0,Shipping On Time,On Hold,Second Class
51302,Payment,3,4,0,Advance Shipping,Payment Review,Standard Class
51303,Debit,2,1,1,Late Delivery,Complete,First Class
51305,Transfer,2,1,1,Late Delivery,Processing,First Class
51306,Cash,2,1,1,Late Delivery,Closed,First Class
51307,Transfer,3,2,1,Late Delivery,Processing,Second Class
51308,Debit,4,2,1,Late Delivery,Complete,Second Class
51309,Transfer,5,4,1,Late Delivery,Processing,Standard Class
51312,Debit,3,4,0,Advance Shipping,On Hold,Standard Class
51313,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
51314,Debit,5,4,1,Late Delivery,Complete,Standard Class
51315,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51316,Cash,2,4,0,Advance Shipping,Closed,Standard Class
51317,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
51318,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51319,Transfer,2,1,1,Late Delivery,Processing,First Class
51320,Cash,6,4,1,Late Delivery,Closed,Standard Class
51321,Debit,2,4,0,Advance Shipping,On Hold,Standard Class
51322,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
51323,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
51324,Debit,5,4,1,Late Delivery,Complete,Standard Class
51325,Transfer,6,4,1,Late Delivery,Pending,Standard Class
51326,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51327,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
51328,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51329,Transfer,5,4,1,Late Delivery,Processing,Standard Class
51330,Debit,6,4,1,Late Delivery,Complete,Standard Class
51331,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51332,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51333,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51334,Cash,5,4,1,Late Delivery,Closed,Standard Class
51335,Debit,6,4,1,Late Delivery,Complete,Standard Class
51338,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51339,Transfer,5,4,1,Late Delivery,Pending,Standard Class
51341,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
51342,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51343,Debit,2,1,1,Late Delivery,Complete,First Class
51344,Debit,2,1,1,Late Delivery,Complete,First Class
51345,Debit,2,1,1,Late Delivery,Complete,First Class
51346,Transfer,2,1,1,Late Delivery,Pending,First Class
51348,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51349,Debit,2,1,1,Late Delivery,Complete,First Class
51350,Payment,6,2,1,Late Delivery,Pending Payment,Second Class
51352,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51353,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51354,Debit,5,4,1,Late Delivery,Complete,Standard Class
51357,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
51358,Transfer,4,4,0,Shipping Canceled,Canceled,Standard Class
51359,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
51360,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51361,Debit,2,4,0,Advance Shipping,On Hold,Standard Class
51362,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
51363,Cash,4,2,1,Late Delivery,Closed,Second Class
51364,Debit,5,2,1,Late Delivery,Complete,Second Class
51366,Cash,2,4,0,Advance Shipping,Closed,Standard Class
51367,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
51368,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
51369,Cash,5,4,1,Late Delivery,Closed,Standard Class
51370,Debit,6,2,1,Late Delivery,Complete,Second Class
51371,Transfer,2,2,0,Shipping On Time,Pending,Second Class
51373,Debit,4,2,1,Late Delivery,Complete,Second Class
51374,Transfer,5,2,1,Late Delivery,Processing,Second Class
51375,Transfer,6,4,1,Late Delivery,Pending,Standard Class
51376,Debit,2,1,1,Late Delivery,Complete,First Class
51377,Debit,2,1,1,Late Delivery,Complete,First Class
51378,Debit,2,1,1,Late Delivery,Complete,First Class
51381,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51382,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
51385,Cash,6,4,1,Late Delivery,Closed,Standard Class
51386,Cash,2,4,0,Advance Shipping,Closed,Standard Class
51387,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51388,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51390,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
51391,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51392,Cash,2,1,1,Late Delivery,Closed,First Class
51393,Cash,2,1,1,Late Delivery,Closed,First Class
51394,Cash,2,1,1,Late Delivery,Closed,First Class
51395,Debit,2,1,1,Late Delivery,Complete,First Class
51396,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
51397,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51398,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51399,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51400,Debit,2,1,1,Late Delivery,Complete,First Class
51401,Debit,2,1,1,Late Delivery,Complete,First Class
51402,Payment,2,1,1,Late Delivery,Pending Payment,First Class
51403,Debit,4,2,1,Late Delivery,Complete,Second Class
51404,Debit,2,1,1,Late Delivery,Complete,First Class
51405,Debit,2,1,1,Late Delivery,On Hold,First Class
51406,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
51407,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
51408,Debit,4,4,0,Shipping On Time,Complete,Standard Class
51409,Transfer,5,4,1,Late Delivery,Pending,Standard Class
51411,Debit,2,4,0,Advance Shipping,Complete,Standard Class
51413,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51414,Debit,5,4,1,Late Delivery,Complete,Standard Class
51415,Transfer,6,4,1,Late Delivery,Pending,Standard Class
51417,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
51418,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
51419,Transfer,1,0,1,Late Delivery,Pending,Same Day
51420,Payment,1,0,1,Late Delivery,Pending Payment,Same Day
51421,Transfer,2,1,1,Late Delivery,Pending,First Class
51422,Debit,2,1,1,Late Delivery,Complete,First Class
51423,Cash,4,2,1,Late Delivery,Closed,Second Class
51424,Debit,5,2,1,Late Delivery,On Hold,Second Class
51425,Debit,6,4,1,Late Delivery,Complete,Standard Class
51426,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
51427,Debit,3,4,0,Advance Shipping,On Hold,Standard Class
51428,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51429,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
51430,Cash,6,4,1,Late Delivery,Closed,Standard Class
51431,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51432,Debit,3,4,0,Advance Shipping,Complete,Standard Class
51433,Cash,4,4,0,Shipping On Time,Closed,Standard Class
51434,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
51436,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
51437,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
51438,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
51440,Transfer,6,2,1,Late Delivery,Processing,Second Class
51442,Cash,3,4,0,Advance Shipping,Closed,Standard Class
51443,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
51444,Debit,5,4,1,Late Delivery,Complete,Standard Class
51445,Debit,2,1,1,Late Delivery,Complete,First Class
51446,Debit,2,1,1,Late Delivery,Complete,First Class
51447,Cash,2,1,1,Late Delivery,Closed,First Class
51448,Payment,2,1,1,Late Delivery,Pending Payment,First Class
